id_ent,id_mun,name_ent,name_mun,name_ent_short
20,199,Oaxaca,San Juan Ihualtepec,OAX
20,200,Oaxaca,San Juan Juquila Mixes,OAX
20,201,Oaxaca,San Juan Juquila Vijanos,OAX
20,202,Oaxaca,San Juan Lachao,OAX
20,203,Oaxaca,San Juan Lachigalla,OAX
20,204,Oaxaca,San Juan Lajarcia,OAX
20,205,Oaxaca,San Juan Lalana,OAX
20,206,Oaxaca,San Juan de los Cués,OAX
20,207,Oaxaca,San Juan Mazatlán,OAX
20,208,Oaxaca,San Juan Mixtepec,OAX
20,209,Oaxaca,San Juan Mixtepec,OAX
20,210,Oaxaca,San Juan Ñumí,OAX
20,211,Oaxaca,San Juan Ozolotepec,OAX
20,212,Oaxaca,San Juan Petlapa,OAX
20,213,Oaxaca,San Juan Quiahije,OAX
20,214,Oaxaca,San Juan Quiotepec,OAX
20,215,Oaxaca,San Juan Sayultepec,OAX
20,216,Oaxaca,San Juan Tabaá,OAX
20,217,Oaxaca,San Juan Tamazola,OAX
20,218,Oaxaca,San Juan Teita,OAX
20,219,Oaxaca,San Juan Teitipac,OAX
20,220,Oaxaca,San Juan Tepeuxila,OAX
20,221,Oaxaca,San Juan Teposcolula,OAX
20,222,Oaxaca,San Juan Yaeé,OAX
20,223,Oaxaca,San Juan Yatzona,OAX
20,224,Oaxaca,San Juan Yucuita,OAX
20,225,Oaxaca,San Lorenzo,OAX
20,226,Oaxaca,San Lorenzo Albarradas,OAX
20,227,Oaxaca,San Lorenzo Cacaotepec,OAX
20,228,Oaxaca,San Lorenzo Cuaunecuiltitla,OAX
20,229,Oaxaca,San Lorenzo Texmelúcan,OAX
20,230,Oaxaca,San Lorenzo Victoria,OAX
20,231,Oaxaca,San Lucas Camotlán,OAX
20,232,Oaxaca,San Lucas Ojitlán,OAX
20,233,Oaxaca,San Lucas Quiaviní,OAX
20,234,Oaxaca,San Lucas Zoquiápam,OAX
20,235,Oaxaca,San Luis Amatlán,OAX
20,236,Oaxaca,San Marcial Ozolotepec,OAX
20,237,Oaxaca,San Marcos Arteaga,OAX
20,238,Oaxaca,San Martín de los Cansecos,OAX
20,239,Oaxaca,San Martín Huamelúlpam,OAX
20,240,Oaxaca,San Martín Itunyoso,OAX
20,241,Oaxaca,San Martín Lachilá,OAX
20,242,Oaxaca,San Martín Peras,OAX
20,243,Oaxaca,San Martín Tilcajete,OAX
20,244,Oaxaca,San Martín Toxpalan,OAX
20,245,Oaxaca,San Martín Zacatepec,OAX
20,246,Oaxaca,San Mateo Cajonos,OAX
20,247,Oaxaca,Capulálpam de Méndez,OAX
20,248,Oaxaca,San Mateo del Mar,OAX
20,249,Oaxaca,San Mateo Yoloxochitlán,OAX
20,250,Oaxaca,San Mateo Etlatongo,OAX
20,251,Oaxaca,San Mateo Nejápam,OAX
20,252,Oaxaca,San Mateo Peñasco,OAX
20,253,Oaxaca,San Mateo Piñas,OAX
20,254,Oaxaca,San Mateo Río Hondo,OAX
20,255,Oaxaca,San Mateo Sindihui,OAX
20,256,Oaxaca,San Mateo Tlapiltepec,OAX
20,257,Oaxaca,San Melchor Betaza,OAX
20,258,Oaxaca,San Miguel Achiutla,OAX
20,259,Oaxaca,San Miguel Ahuehuetitlán,OAX
20,260,Oaxaca,San Miguel Aloápam,OAX
20,261,Oaxaca,San Miguel Amatitlán,OAX
20,262,Oaxaca,San Miguel Amatlán,OAX
20,263,Oaxaca,San Miguel Coatlán,OAX
20,264,Oaxaca,San Miguel Chicahua,OAX
20,265,Oaxaca,San Miguel Chimalapa,OAX
20,266,Oaxaca,San Miguel del Puerto,OAX
20,267,Oaxaca,San Miguel del Río,OAX
20,268,Oaxaca,San Miguel Ejutla,OAX
20,269,Oaxaca,San Miguel el Grande,OAX
20,270,Oaxaca,San Miguel Huautla,OAX
20,271,Oaxaca,San Miguel Mixtepec,OAX
20,272,Oaxaca,San Miguel Panixtlahuaca,OAX
20,273,Oaxaca,San Miguel Peras,OAX
20,274,Oaxaca,San Miguel Piedras,OAX
20,275,Oaxaca,San Miguel Quetzaltepec,OAX
20,276,Oaxaca,San Miguel Santa Flor,OAX
20,277,Oaxaca,Villa Sola de Vega,OAX
20,278,Oaxaca,San Miguel Soyaltepec,OAX
20,279,Oaxaca,San Miguel Suchixtepec,OAX
20,280,Oaxaca,Villa Talea de Castro,OAX
20,281,Oaxaca,San Miguel Tecomatlán,OAX
20,282,Oaxaca,San Miguel Tenango,OAX
20,283,Oaxaca,San Miguel Tequixtepec,OAX
20,284,Oaxaca,San Miguel Tilquiápam,OAX
20,285,Oaxaca,San Miguel Tlacamama,OAX
20,286,Oaxaca,San Miguel Tlacotepec,OAX
20,287,Oaxaca,San Miguel Tulancingo,OAX
20,288,Oaxaca,San Miguel Yotao,OAX
20,289,Oaxaca,San Nicolás,OAX
20,290,Oaxaca,San Nicolás Hidalgo,OAX
20,291,Oaxaca,San Pablo Coatlán,OAX
20,292,Oaxaca,San Pablo Cuatro Venados,OAX
20,293,Oaxaca,San Pablo Etla,OAX
20,294,Oaxaca,San Pablo Huitzo,OAX
20,295,Oaxaca,San Pablo Huixtepec,OAX
20,296,Oaxaca,San Pablo Macuiltianguis,OAX
20,297,Oaxaca,San Pablo Tijaltepec,OAX
20,298,Oaxaca,San Pablo Villa de Mitla,OAX
20,299,Oaxaca,San Pablo Yaganiza,OAX
20,300,Oaxaca,San Pedro Amuzgos,OAX
20,301,Oaxaca,San Pedro Apóstol,OAX
20,302,Oaxaca,San Pedro Atoyac,OAX
20,303,Oaxaca,San Pedro Cajonos,OAX
20,304,Oaxaca,San Pedro Coxcaltepec Cántaros,OAX
20,305,Oaxaca,San Pedro Comitancillo,OAX
20,306,Oaxaca,San Pedro el Alto,OAX
20,307,Oaxaca,San Pedro Huamelula,OAX
20,308,Oaxaca,San Pedro Huilotepec,OAX
20,309,Oaxaca,San Pedro Ixcatlán,OAX
20,310,Oaxaca,San Pedro Ixtlahuaca,OAX
20,311,Oaxaca,San Pedro Jaltepetongo,OAX
20,312,Oaxaca,San Pedro Jicayán,OAX
20,313,Oaxaca,San Pedro Jocotipac,OAX
20,314,Oaxaca,San Pedro Juchatengo,OAX
20,315,Oaxaca,San Pedro Mártir,OAX
20,316,Oaxaca,San Pedro Mártir Quiechapa,OAX
20,317,Oaxaca,San Pedro Mártir Yucuxaco,OAX
20,318,Oaxaca,San Pedro Mixtepec,OAX
20,319,Oaxaca,San Pedro Mixtepec,OAX
20,320,Oaxaca,San Pedro Molinos,OAX
20,321,Oaxaca,San Pedro Nopala,OAX
20,322,Oaxaca,San Pedro Ocopetatillo,OAX
20,323,Oaxaca,San Pedro Ocotepec,OAX
20,324,Oaxaca,San Pedro Pochutla,OAX
20,325,Oaxaca,San Pedro Quiatoni,OAX
20,326,Oaxaca,San Pedro Sochiápam,OAX
20,327,Oaxaca,San Pedro Tapanatepec,OAX
20,328,Oaxaca,San Pedro Taviche,OAX
20,329,Oaxaca,San Pedro Teozacoalco,OAX
20,330,Oaxaca,San Pedro Teutila,OAX
20,331,Oaxaca,San Pedro Tidaá,OAX
20,332,Oaxaca,San Pedro Topiltepec,OAX
20,333,Oaxaca,San Pedro Totolápam,OAX
20,334,Oaxaca,Villa de Tututepec,OAX
20,335,Oaxaca,San Pedro Yaneri,OAX
20,336,Oaxaca,San Pedro Yólox,OAX
20,337,Oaxaca,San Pedro y San Pablo Ayutla,OAX
20,338,Oaxaca,Villa de Etla,OAX
20,339,Oaxaca,San Pedro y San Pablo Teposcolula,OAX
20,340,Oaxaca,San Pedro y San Pablo Tequixtepec,OAX
20,341,Oaxaca,San Pedro Yucunama,OAX
20,342,Oaxaca,San Raymundo Jalpan,OAX
20,343,Oaxaca,San Sebastián Abasolo,OAX
20,344,Oaxaca,San Sebastián Coatlán,OAX
20,345,Oaxaca,San Sebastián Ixcapa,OAX
20,346,Oaxaca,San Sebastián Nicananduta,OAX
20,347,Oaxaca,San Sebastián Río Hondo,OAX
20,348,Oaxaca,San Sebastián Tecomaxtlahuaca,OAX
20,349,Oaxaca,San Sebastián Teitipac,OAX
20,350,Oaxaca,San Sebastián Tutla,OAX
20,351,Oaxaca,San Simón Almolongas,OAX
20,352,Oaxaca,San Simón Zahuatlán,OAX
20,353,Oaxaca,Santa Ana,OAX
20,354,Oaxaca,Santa Ana Ateixtlahuaca,OAX
20,355,Oaxaca,Santa Ana Cuauhtémoc,OAX
20,356,Oaxaca,Santa Ana del Valle,OAX
20,357,Oaxaca,Santa Ana Tavela,OAX
20,358,Oaxaca,Santa Ana Tlapacoyan,OAX
20,359,Oaxaca,Santa Ana Yareni,OAX
20,360,Oaxaca,Santa Ana Zegache,OAX
20,361,Oaxaca,Santa Catalina Quierí,OAX
20,362,Oaxaca,Santa Catarina Cuixtla,OAX
20,363,Oaxaca,Santa Catarina Ixtepeji,OAX
20,364,Oaxaca,Santa Catarina Juquila,OAX
20,365,Oaxaca,Santa Catarina Lachatao,OAX
20,366,Oaxaca,Santa Catarina Loxicha,OAX
20,367,Oaxaca,Santa Catarina Mechoacán,OAX
20,368,Oaxaca,Santa Catarina Minas,OAX
20,369,Oaxaca,Santa Catarina Quiané,OAX
20,370,Oaxaca,Santa Catarina Tayata,OAX
20,371,Oaxaca,Santa Catarina Ticuá,OAX
20,372,Oaxaca,Santa Catarina Yosonotú,OAX
20,373,Oaxaca,Santa Catarina Zapoquila,OAX
20,374,Oaxaca,Santa Cruz Acatepec,OAX
20,375,Oaxaca,Santa Cruz Amilpas,OAX
20,376,Oaxaca,Santa Cruz de Bravo,OAX
20,377,Oaxaca,Santa Cruz Itundujia,OAX
20,378,Oaxaca,Santa Cruz Mixtepec,OAX
20,379,Oaxaca,Santa Cruz Nundaco,OAX
20,380,Oaxaca,Santa Cruz Papalutla,OAX
20,381,Oaxaca,Santa Cruz Tacache de Mina,OAX
20,382,Oaxaca,Santa Cruz Tacahua,OAX
20,383,Oaxaca,Santa Cruz Tayata,OAX
20,384,Oaxaca,Santa Cruz Xitla,OAX
20,385,Oaxaca,Santa Cruz Xoxocotlán,OAX
20,386,Oaxaca,Santa Cruz Zenzontepec,OAX
20,387,Oaxaca,Santa Gertrudis,OAX
20,388,Oaxaca,Santa Inés del Monte,OAX
20,389,Oaxaca,Santa Inés Yatzeche,OAX
20,390,Oaxaca,Santa Lucía del Camino,OAX
20,391,Oaxaca,Santa Lucía Miahuatlán,OAX
20,392,Oaxaca,Santa Lucía Monteverde,OAX
20,393,Oaxaca,Santa Lucía Ocotlán,OAX
20,394,Oaxaca,Santa María Alotepec,OAX
20,395,Oaxaca,Santa María Apazco,OAX
20,396,Oaxaca,Santa María la Asunción,OAX
20,397,Oaxaca,Heroica Ciudad de Tlaxiaco,OAX
20,398,Oaxaca,Ayoquezco de Aldama,OAX
20,399,Oaxaca,Santa María Atzompa,OAX
20,400,Oaxaca,Santa María Camotlán,OAX
20,401,Oaxaca,Santa María Colotepec,OAX
20,402,Oaxaca,Santa María Cortijo,OAX
20,403,Oaxaca,Santa María Coyotepec,OAX
20,404,Oaxaca,Santa María Chachoápam,OAX
20,405,Oaxaca,Villa de Chilapa de Díaz,OAX
20,406,Oaxaca,Santa María Chilchotla,OAX
20,407,Oaxaca,Santa María Chimalapa,OAX
20,408,Oaxaca,Santa María del Rosario,OAX
20,409,Oaxaca,Santa María del Tule,OAX
20,410,Oaxaca,Santa María Ecatepec,OAX
20,411,Oaxaca,Santa María Guelacé,OAX
20,412,Oaxaca,Santa María Guienagati,OAX
20,413,Oaxaca,Santa María Huatulco,OAX
20,414,Oaxaca,Santa María Huazolotitlán,OAX
20,415,Oaxaca,Santa María Ipalapa,OAX
20,416,Oaxaca,Santa María Ixcatlán,OAX
20,417,Oaxaca,Santa María Jacatepec,OAX
20,418,Oaxaca,Santa María Jalapa del Marqués,OAX
20,419,Oaxaca,Santa María Jaltianguis,OAX
20,420,Oaxaca,Santa María Lachixío,OAX
20,421,Oaxaca,Santa María Mixtequilla,OAX
20,422,Oaxaca,Santa María Nativitas,OAX
20,423,Oaxaca,Santa María Nduayaco,OAX
20,424,Oaxaca,Santa María Ozolotepec,OAX
20,425,Oaxaca,Santa María Pápalo,OAX
20,426,Oaxaca,Santa María Peñoles,OAX
20,427,Oaxaca,Santa María Petapa,OAX
20,428,Oaxaca,Santa María Quiegolani,OAX
20,429,Oaxaca,Santa María Sola,OAX
20,430,Oaxaca,Santa María Tataltepec,OAX
20,431,Oaxaca,Santa María Tecomavaca,OAX
20,432,Oaxaca,Santa María Temaxcalapa,OAX
20,433,Oaxaca,Santa María Temaxcaltepec,OAX
20,434,Oaxaca,Santa María Teopoxco,OAX
20,435,Oaxaca,Santa María Tepantlali,OAX
20,436,Oaxaca,Santa María Texcatitlán,OAX
20,437,Oaxaca,Santa María Tlahuitoltepec,OAX
20,438,Oaxaca,Santa María Tlalixtac,OAX
20,439,Oaxaca,Santa María Tonameca,OAX
20,440,Oaxaca,Santa María Totolapilla,OAX
20,441,Oaxaca,Santa María Xadani,OAX
20,442,Oaxaca,Santa María Yalina,OAX
20,443,Oaxaca,Santa María Yavesía,OAX
20,444,Oaxaca,Santa María Yolotepec,OAX
20,445,Oaxaca,Santa María Yosoyúa,OAX
20,446,Oaxaca,Santa María Yucuhiti,OAX
20,447,Oaxaca,Santa María Zacatepec,OAX
20,448,Oaxaca,Santa María Zaniza,OAX
20,449,Oaxaca,Santa María Zoquitlán,OAX
20,450,Oaxaca,Santiago Amoltepec,OAX
20,451,Oaxaca,Santiago Apoala,OAX
20,452,Oaxaca,Santiago Apóstol,OAX
20,453,Oaxaca,Santiago Astata,OAX
20,454,Oaxaca,Santiago Atitlán,OAX
20,455,Oaxaca,Santiago Ayuquililla,OAX
20,456,Oaxaca,Santiago Cacaloxtepec,OAX
20,457,Oaxaca,Santiago Camotlán,OAX
20,458,Oaxaca,Santiago Comaltepec,OAX
20,459,Oaxaca,Villa de Santiago Chazumba,OAX
20,460,Oaxaca,Santiago Choápam,OAX
20,461,Oaxaca,Santiago del Río,OAX
20,462,Oaxaca,Santiago Huajolotitlán,OAX
20,463,Oaxaca,Santiago Huauclilla,OAX
20,464,Oaxaca,Santiago Ihuitlán Plumas,OAX
20,465,Oaxaca,Santiago Ixcuintepec,OAX
20,466,Oaxaca,Santiago Ixtayutla,OAX
20,467,Oaxaca,Santiago Jamiltepec,OAX
20,468,Oaxaca,Santiago Jocotepec,OAX
20,469,Oaxaca,Santiago Juxtlahuaca,OAX
20,470,Oaxaca,Santiago Lachiguiri,OAX
20,471,Oaxaca,Santiago Lalopa,OAX
20,472,Oaxaca,Santiago Laollaga,OAX
20,473,Oaxaca,Santiago Laxopa,OAX
20,474,Oaxaca,Santiago Llano Grande,OAX
20,475,Oaxaca,Santiago Matatlán,OAX
20,476,Oaxaca,Santiago Miltepec,OAX
20,477,Oaxaca,Santiago Minas,OAX
20,478,Oaxaca,Santiago Nacaltepec,OAX
20,479,Oaxaca,Santiago Nejapilla,OAX
20,480,Oaxaca,Santiago Nundiche,OAX
20,481,Oaxaca,Santiago Nuyoó,OAX
20,482,Oaxaca,Santiago Pinotepa Nacional,OAX
