"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"228","30124","Veracruz","Papantla","estancias",0,1921,100,19,"30"
"229","15032","Estado de México","Donato Guerra","estancias",0,330,100,3,"15"
"230","24027","San Luis Potosí","San Ciro de Acosta","estancias",0,189,100,2,"24"
"231","20027","Oaxaca","Chiquihuitlán de Benito Juárez","estancias",0,0,100,0,"20"
"232","31074","Yucatán","Tahmek","estancias",0,61,100,1,"31"
"233","20340","Oaxaca","San Pedro y San Pablo Tequixtepec","estancias",0,0,100,0,"20"
"234","26063","Sonora","Tepache","estancias",0,0,100,0,"26"
"235","20182","Oaxaca","San Juan Bautista Tlacoatzintepec","estancias",0,0,100,0,"20"
"236","29035","Tlaxcala","Tocatlán","estancias",0,0,100,0,"29"
"237","22018","Querétaro","Tolimán","estancias",0,0,100,0,"22"
"238","20114","Oaxaca","San Baltazar Yatzachi el Bajo","estancias",0,0,100,0,"20"
"239","20364","Oaxaca","Santa Catarina Juquila","estancias",0,0,100,0,"20"
"240","31035","Yucatán","Hoctún","estancias",0,0,100,0,"31"
"241","31081","Yucatán","Tekom","estancias",0,0,100,0,"31"
"242","20118","Oaxaca","San Bartolomé Quialana","estancias",0,0,100,0,"20"
"243","12080","Guerrero","Juchitán","estancias",0,131,100,1,"12"
"244","20520","Oaxaca","Santo Domingo Tonalá","estancias",0,0,100,0,"20"
"245","14124","Jalisco","Zapotlanejo","estancias",0,984,100,10,"14"
"246","24018","San Luis Potosí","Huehuetlán","estancias",0,0,100,0,"24"
"247","10035","Durango","Tepehuanes","estancias",0,0,100,0,"10"
"248","14030","Jalisco","Chapala","estancias",0,597,100,6,"14"
"249","31048","Yucatán","Maxcanú","estancias",0,0,100,0,"31"
"250","12013","Guerrero","Azoyú","estancias",0,192,100,2,"12"
"251","25010","Sinaloa","El Fuerte","estancias",1,1186,100,11,"25"
"252","21097","Puebla","Mixtla","estancias",0,0,100,0,"21"
"253","29057","Tlaxcala","Santa Apolonia Teacalco","estancias",0,25,100,0,"29"
"254","21163","Puebla","Tepatlaxco de Hidalgo","estancias",0,0,100,0,"21"
"255","14076","Jalisco","San Martín de Bolaños","estancias",0,68,100,1,"14"
"256","31068","Yucatán","Sinanché","estancias",0,0,100,0,"31"
"257","15005","Estado de México","Almoloya de Juárez","estancias",0,1537,100,15,"15"
"258","23005","Quintana Roo","Benito Juárez","estancias",3,8467,100,82,"23"
"259","15065","Estado de México","Otumba","estancias",0,268,100,3,"15"
