"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"276","08001","Chihuahua","Ahumada","guarderias",1,2022,130,15,"08"
"277","19045","Nuevo León","Salinas Victoria","guarderias",2,11021,130,83,"19"
"278","20300","Oaxaca","San Pedro Amuzgos","guarderias",0,0,130,0,"20"
"279","30202","Veracruz","Zontecomatlán de López y Fuentes","guarderias",0,0,130,0,"30"
"280","12067","Guerrero","Tlapehuala","guarderias",2,2650,130,18,"12"
"281","30153","Veracruz","Tancoco","guarderias",0,0,130,0,"30"
"282","20358","Oaxaca","Santa Ana Tlapacoyan","guarderias",0,0,130,0,"20"
"283","12050","Guerrero","Pungarabato","guarderias",9,4619,130,27,"12"
"284","15081","Estado de México","Tecámac","guarderias",38,41217,130,279,"15"
"285","31088","Yucatán","Teya","guarderias",0,0,130,0,"31"
"286","20029","Oaxaca","Eloxochitlán de Flores Magón","guarderias",0,0,130,0,"20"
"287","19020","Nuevo León","General Bravo","guarderias",1,512,130,3,"19"
"288","28018","Tamaulipas","Jiménez","guarderias",1,572,130,3,"28"
"289","20448","Oaxaca","Santa María Zaniza","guarderias",0,0,130,0,"20"
"290","15004","Estado de México","Almoloya de Alquisiras","guarderias",1,1837,130,13,"15"
"291","07024","Chiapas","Chanal","guarderias",2,2789,130,19,"07"
"292","14063","Jalisco","Ocotlán","guarderias",14,10592,130,67,"14"
"293","16051","Michoacán","Marcos Castellanos","guarderias",1,1499,130,11,"16"
"294","11023","Guanajuato","Pénjamo","guarderias",8,18359,130,133,"11"
"295","07029","Chiapas","Chicoasén","guarderias",1,714,130,4,"07"
"296","31027","Yucatán","Dzidzantún","guarderias",2,699,130,3,"31"
"297","14059","Jalisco","Mazamitla","guarderias",0,0,130,0,"14"
"298","05029","Coahuila","Sacramento","guarderias",0,0,130,0,"05"
"299","07063","Chiapas","Osumacinta","guarderias",2,532,130,2,"07"
"300","16040","Michoacán","Indaparapeo","guarderias",2,2107,130,14,"16"
"301","20045","Oaxaca","Magdalena Apasco","guarderias",1,637,130,4,"20"
"302","21144","Puebla","San Salvador Huixcolotla","guarderias",0,0,130,0,"21"
"303","14064","Jalisco","Ojuelos de Jalisco","guarderias",1,4562,130,34,"14"
"304","20081","Oaxaca","San Agustín Atenango","guarderias",0,0,130,0,"20"
"305","13060","Hidalgo","Tenango de Doria","guarderias",0,0,130,0,"13"
"306","20233","Oaxaca","San Lucas Quiaviní","guarderias",0,0,130,0,"20"
"307","17025","Morelos","Tlaquiltenango","guarderias",3,2925,130,20,"17"
"308","20335","Oaxaca","San Pedro Yaneri","guarderias",0,0,130,0,"20"
"309","16110","Michoacán","Zinapécuaro","guarderias",3,5389,130,38,"16"
"310","12035","Guerrero","Iguala de la Independencia","guarderias",20,17111,130,112,"12"
"311","28028","Tamaulipas","Nuevo Morelos","guarderias",1,443,130,2,"28"
